id	customer	project	activity	ddate	duration	title	username
503	Haven	2019 Development work	Project management tasks	2019-03-05 13:24:00	2700	Catch up call	rose.neontribe
504	Haven	2019 Development work	Project management tasks	2019-03-05 13:24:00	3600	Catch up call	rose.neontribe
505	Haven	2019 Development work	Project management tasks	2019-03-05 13:25:00	1800	Catch up call	rose.neontribe
506	Haven	2019 Development work	Project management tasks	2019-03-05 13:25:00	3600	Prep for scoping day in Birmingham	rose.neontribe
508	Haven	2019 Development work	Project management tasks	2019-03-05 13:26:00	18000	Scoping day in Birmingham - metrics that matter, google analytics discussions, prep for next sprint, paper prototyping.	rose.neontribe
509	Haven	2019 Development work	Project management tasks	2019-03-05 13:27:00	3600	Write up from scoping day and amending github issues	rose.neontribe
661	Haven	2019 Development work	Project management tasks	2019-04-05 10:00:00	1800	Code review. Catch-up.	katjam
747	Haven	2019 Development work	Project management tasks	2019-04-12 10:00:00	1800	Catch-up	katjam
809	Haven	2019 Development work	Project management tasks	2019-04-26 10:00:00	3600	Catch-up call and release to staging	katjam
110	Haven	2019 Development work	Testing tasks	2019-03-29 16:26:00	3600	Proof reading the https://docs.google.com/spreadsheets/d/1U6wZDzcim96CXc8hYeVyv-m3T1AWiIJuJ5kOZql7_Gk/edit#gid=976816835	Jermalkl
16	Haven	2019 Development work	Development tasks	2019-03-11 10:00:00	1800	Code review	katjam
17	Haven	2019 Development work	Development tasks	2019-03-18 10:00:00	1800	Code review	katjam
22	Haven	2019 Development work	Development tasks	2019-03-12 10:00:00	3600	Code review & translation strategy	katjam
25	Haven	2019 Development work	Development tasks	2019-03-15 10:00:00	1800	Code review	katjam
38	Haven	2019 Development work	Development tasks	2019-03-12 08:00:00	3600	Fix code flagged by elm-analyse	nick
41	Haven	2019 Development work	Development tasks	2019-03-18 09:00:00	900	PR fix and merge	nick
63	Haven	2019 Development work	Development tasks	2019-03-07 12:30:00	3600	Code review	nick
81	Haven	2019 Development work	Development tasks	2019-03-13 14:00:00	1800	Move comments to issues and PR\nhttps://github.com/neontribe/haven/pull/641	nick
105	Haven	2019 Development work	Development tasks	2019-03-27 10:00:00	3600	Translate info work	katjam
213	Haven	2019 Development work	Development tasks	2019-01-07 15:21:00	9000	Upgrade framework	katjam
217	Haven	2019 Development work	Development tasks	2019-01-10 15:23:00	5400	Upgrade framework	katjam
221	Haven	2019 Development work	Development tasks	2018-11-27 15:36:00	14400	Upgrade framework to Elm 0.19	katjam
233	Haven	2019 Development work	Development tasks	2019-01-14 11:11:00	10800	Upgrade to 0.19	katjam
234	Haven	2019 Development work	Development tasks	2019-01-15 11:12:00	10800	NULL	katjam
240	Haven	2019 Development work	Development tasks	2019-01-18 11:16:00	7200	Updates to timeout function	katjam
302	Haven	2019 Development work	Development tasks	2019-02-05 13:14:00	10800	Facebook Ad	Holly
341	Haven	2019 Development work	Development tasks	2019-02-07 10:00:00	5400	Bug fixes on upgrade	katjam
343	Haven	2019 Development work	Development tasks	2019-02-06 10:00:00	7200	Bug fix 19 upgrade	katjam
394	Haven	2019 Development work	Development tasks	2019-01-15 14:00:00	7200	Code review	nick
397	Haven	2019 Development work	Development tasks	2019-01-16 11:00:00	5400	Code review	nick
516	Haven	2019 Development work	Development tasks	2019-03-05 10:00:00	10800	Upgrade and testing	katjam
569	Haven	2019 Development work	Development tasks	2019-03-06 10:00:00	1800	Debug timeout	katjam
577	Haven	2019 Development work	Development tasks	2019-03-07 10:00:00	7200	Finish code upgrade. Begin translations work.	katjam
592	Haven	2019 Development work	Development tasks	2019-03-08 10:00:00	10800	Translations	katjam
682	Haven	2019 Development work	Development tasks	2019-04-05 11:30:00	5400	Translation bugfix pairing	nick
699	Haven	2019 Development work	Development tasks	2019-04-09 10:00:00	5400	Translation of info	katjam
745	Haven	2019 Development work	Development tasks	2019-04-10 10:00:00	3600	Translation	katjam
746	Haven	2019 Development work	Development tasks	2019-04-11 10:00:00	3600	Translation	katjam
748	Haven	2019 Development work	Development tasks	2019-04-12 10:00:00	5400	Translation & code review	katjam
755	Haven	2019 Development work	Development tasks	2019-04-10 14:00:00	2700	i18n support, code review	nick
758	Haven	2019 Development work	Development tasks	2019-04-11 10:30:00	5400	Code review, language tabs design	nick
760	Haven	2019 Development work	Development tasks	2019-04-15 14:15:00	5400	Translation design and development	nick
762	Haven	2019 Development work	Development tasks	2019-04-15 10:00:00	10800	Translatable stories	katjam
780	Haven	2019 Development work	Development tasks	2019-04-16 10:00:00	9000	Translations & code review	katjam
784	Haven	2019 Development work	Development tasks	2019-04-17 10:00:00	1800	Chat link	katjam
791	Haven	2019 Development work	Development tasks	2019-04-18 10:00:00	3600	Proof of concept on chat widget	katjam
801	Haven	2019 Development work	Development tasks	2019-04-23 10:00:00	7200	Chat link	katjam
803	Haven	2019 Development work	Development tasks	2019-04-24 10:00:00	1800	code review & chat catch up	katjam
507	Haven	2019 Development work	Research time	2019-03-05 13:25:00	7200	Google analytics research	rose.neontribe
4	CAST	Contemplating Action	Development tasks	2019-03-19 13:22:00	5400	Call to action feature	katjam
6	CAST	Contemplating Action	Development tasks	2019-03-20 10:00:00	3600	Call to action implementation	katjam
14	CAST	Contemplating Action	Development tasks	2019-03-11 10:00:00	7200	Code review & support	katjam
18	CAST	Contemplating Action	Development tasks	2019-03-18 10:00:00	1800	Code review	katjam
19	CAST	Contemplating Action	Development tasks	2019-03-12 10:00:00	1800	Code review	katjam
26	CAST	Contemplating Action	Development tasks	2019-03-15 10:00:00	1800	Code review	katjam
30	CAST	Contemplating Action	Development tasks	2019-03-21 13:30:00	5400	Type form, support with font issue dev	nick
35	CAST	Contemplating Action	Development tasks	2019-03-14 10:00:00	1800	Code review	katjam
46	CAST	Contemplating Action	Development tasks	2019-03-19 17:00:00	1800	Code review	nick
56	CAST	Contemplating Action	Development tasks	2019-03-05 09:00:00	7200	Restyling work	nick
61	CAST	Contemplating Action	Development tasks	2019-03-06 10:30:00	1800	Code review and catchup calls	nick
64	CAST	Contemplating Action	Development tasks	2019-03-07 10:15:00	3600	Replace CSS classes, sort new issues	nick
69	CAST	Contemplating Action	Development tasks	2019-03-08 08:00:00	7200	Complete info version styling, code review\nhttps://github.com/neontribe/contemplating-action/pull/79	nick
79	CAST	Contemplating Action	Development tasks	2019-03-25 10:00:00	1800	Code review. Release.	katjam
91	CAST	Contemplating Action	Development tasks	2019-03-15 10:30:00	5400	Code review and typeform dev	nick
111	CAST	Contemplating Action	Development tasks	2019-04-01 10:00:00	25200	Prep release and last few copy changes. Some pairing with Holly.	katjam
112	CAST	Contemplating Action	Development tasks	2019-03-29 10:00:00	7200	Prep for heroku deploy and last few issue wrangle	katjam
241	CAST	Contemplating Action	Development tasks	2019-01-17 12:06:00	1800	Upgrade underlying packages	katjam
244	CAST	Contemplating Action	Development tasks	2019-01-14 12:11:00	28800	Create whitelabel site (was done in Sept 18 - but can put suitable date here within project funding scope)	katjam
273	CAST	Contemplating Action	Development tasks	2019-01-28 11:26:00	7200	NULL	Holly
415	CAST	Contemplating Action	Development tasks	2019-01-24 09:00:00	1800	Build and code review	nick
448	CAST	Contemplating Action	Development tasks	2019-02-19 13:39:00	7200	NULL	Holly
449	CAST	Contemplating Action	Development tasks	2019-02-13 13:41:00	18000	Illustrations	Holly
450	CAST	Contemplating Action	Development tasks	2019-02-22 13:43:00	3600	NULL	Holly
494	CAST	Contemplating Action	Development tasks	2019-03-04 17:00:00	1800	CSS update	nick
495	CAST	Contemplating Action	Development tasks	2019-03-01 18:00:00	1800	CSS check and edits	nick
518	CAST	Contemplating Action	Development tasks	2019-03-04 12:03:00	10800	Copy changes	Holly
544	CAST	Contemplating Action	Development tasks	2019-03-05 10:00:00	3600	Code review. Infrastructure. Bug fix.	katjam
567	CAST	Contemplating Action	Development tasks	2019-03-06 10:00:00	5400	Infrastructure and code review	katjam
571	CAST	Contemplating Action	Development tasks	2019-03-06 12:58:00	14400	adding pages and copy	Holly
572	CAST	Contemplating Action	Development tasks	2019-03-05 14:45:00	10800	NULL	Holly
573	CAST	Contemplating Action	Development tasks	2019-03-07 15:48:00	19800	NULL	Holly
574	CAST	Contemplating Action	Development tasks	2019-03-07 10:00:00	7200	Releases, code review, pairing	katjam
593	CAST	Contemplating Action	Development tasks	2019-03-08 10:00:00	1800	Code review. Releases.	katjam
657	CAST	Contemplating Action	Development tasks	2019-04-02 10:00:00	3600	Prep for release	katjam
660	CAST	Contemplating Action	Development tasks	2019-04-03 10:00:00	3600	Release	katjam
665	CAST	Contemplating Action	Development tasks	2019-04-04 10:00:00	1800	Release and verify. Set timeout 15mins	katjam
672	CAST	Contemplating Action	Development tasks	2019-03-20 14:00:00	10800	Development work, mostly typeform	nick
691	CAST	Contemplating Action	Development tasks	2019-04-01 12:00:00	5400	Code review and discussion	nick
693	CAST	Contemplating Action	Development tasks	2019-03-28 15:00:00	3600	Code review and investigation	nick
698	CAST	Contemplating Action	Development tasks	2019-04-09 10:00:00	900	Up timeout to 1 hour	katjam
779	CAST	Contemplating Action	Development tasks	2019-04-16 10:00:00	3600	Update readme for deploy process. Wrangle tickets.	katjam
785	CAST	Contemplating Action	Development tasks	2019-04-17 10:00:00	0	Readme / release process & testing.	katjam
794	CAST	Contemplating Action	Development tasks	2019-03-07 13:16:00	3600	Set up Google Analytics	rose.neontribe
29	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-13 10:00:00	3600	CAST call project update to Dan	katjam
74	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-11 10:15:00	900	Issue update	nick
80	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-25 10:00:00	900	Testing support	katjam
100	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-28 10:41:00	28800	Testing various chnages w/c 25th March	Jermalkl
104	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-28 10:00:00	1800	Progress call - prep for release	katjam
109	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-29 14:57:00	3600	Styling tests, browser sweep, accessibility	Jermalkl
114	CAST	Contemplating Action	Project management & Testing  tasks	2019-04-02 10:57:00	9000	Copy testing	Jermalkl
242	CAST	Contemplating Action	Project management & Testing  tasks	2019-01-18 12:08:00	3600	Set up timetracking and repo for PM	katjam
243	CAST	Contemplating Action	Project management & Testing  tasks	2019-01-11 12:10:00	3600	Initial repo clean and setup in prep for project. Set up meetings.	katjam
253	CAST	Contemplating Action	Project management & Testing  tasks	2019-01-24 15:54:00	3600	Meeting with Holly about what to customise & project generally	katjam
294	CAST	Contemplating Action	Project management & Testing  tasks	2019-01-30 15:55:00	1800	Review issue progress	katjam
340	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-07 10:00:00	10800	Call & organising project	katjam
342	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-06 10:00:00	3600	Prep work for project timelines	katjam
358	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-11 10:00:00	3600	Demo/ Info instance design discussions & general management	katjam
447	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-25 10:00:00	1800	Chasing tasks and check up project progress.	katjam
457	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-26 10:00:00	3600	Progress catch-up meeting and plan this week	katjam
484	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-25 09:30:00	1800	Issue and design review	nick
486	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-26 11:00:00	2700	Planning call	nick
510	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-05 13:28:00	3600	Copy for the stages of change	rose.neontribe
511	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-04 13:29:00	2700	Catch up meeting	rose.neontribe
514	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-04 10:00:00	10800	Get Holly started with dev. Code review and issue wrangling.	katjam
515	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-05 10:00:00	3600	Issue wrangle. Code review.	katjam
517	CAST	Contemplating Action	Project management & Testing  tasks	2019-02-27 13:30:00	3600	PIA checklist creation	rose.neontribe
568	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-06 10:00:00	3600	Issue wrangling	katjam
575	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-07 10:00:00	5400	Planning, issue wrangling catch-up chat	katjam
594	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-08 10:00:00	3600	Issue wrangling. Chats. Plans.	katjam
692	CAST	Contemplating Action	Project management & Testing  tasks	2019-03-28 14:00:00	1800	Update call	nick
763	CAST	Contemplating Action	Project management & Testing  tasks	2019-04-15 10:00:00	1800	Action plan for survey	katjam
798	CAST	Contemplating Action	Project management & Testing  tasks	2019-04-15 13:21:00	7200	Contacting those who might be interesting in the project via email, slack, Twitter etc.	rose.neontribe
799	CAST	Contemplating Action	Project management & Testing  tasks	2019-04-15 13:22:00	900	Meeting with Kat, Harry and Katja to discuss contact they know who might be interested in the project	rose.neontribe
800	CAST	Contemplating Action	Project management & Testing  tasks	2019-04-23 13:23:00	1800	Email those who expressed an interest in partnering	rose.neontribe
806	CAST	Contemplating Action	Project management & Testing  tasks	2019-04-24 10:00:00	0	handover meeting Rose, Kat, Katja Harry	katjam
306	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-31 13:41:00	14400	123 configurable security headers	tobias
308	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-02-05 13:43:00	10800	120 configurable templated error messages	tobias
325	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-07 14:35:00	158400	Sprint planning week	alex
326	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-14 14:43:00	158400	Sprint planning week	alex
387	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-02-15 09:00:00	25200	Usability testing and mini-sprint planning	nick
392	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-14 10:00:00	14400	Components and planning	nick
395	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-15 11:00:00	10800	Components and planning	nick
396	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-16 10:00:00	14400	Planning and improve documentation setup	nick
399	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-17 11:30:00	16200	Markup documentation improvement, planning	nick
401	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-18 10:00:00	18000	Planning and additional components\nhttps://github.com/neontribe/ncvo-tools/pull/22	nick
405	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-02-19 10:00:00	1800	Calls and planning	nick
408	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-02-20 11:00:00	3600	Browser test issue review and planning	nick
425	NCVO	Diagnostic Tool Platform BETA heartbeat	Planning	2019-01-29 10:00:00	23400	Sprint dev - tracking and forms	nick
317	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-05 13:00:00	14400	Code review, results merge conflicts and bugfixes	nick
319	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-04 10:30:00	23400	Backend code review, infobox improvements and components	nick
327	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-21 14:44:00	158400	Sprint development work	alex
329	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-28 14:49:00	129600	Sprint development work	alex
349	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-12 10:00:00	10800	137-staging-and-production-deploys	tobias
367	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-21 10:21:00	28800	Work with Alex planning and coding sprint. Work spread over 5 days	RobRogers
369	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-28 10:24:00	21600	planning and dev work with Alex, spread over 4 days	RobRogers
371	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-04 10:26:00	64800	Working with Alex on finishing off sprint, spread over 3 days	RobRogers
389	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-11 08:30:00	25200	Diagnostic tool, fix state and AWS	nick
390	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-12 10:00:00	25200	Update copy and validatinon improvements, styling\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/13\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/15	nick
410	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-13 08:00:00	28800	Sprint dev - style application and fixes\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/16\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/17\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/22	nick
412	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-19 11:00:00	19800	Sprint dev	nick
413	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-22 10:00:00	23400	Sprint dev	nick
414	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-23 10:00:00	25200	Sprint dev - components, docs, calls\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/1	nick
416	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-24 10:00:00	21600	Sprint dev	nick
417	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-25 09:00:00	25200	Sprint dev - landing, tracking and calls	nick
418	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-08 09:00:00	25200	Sprint dev\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/11	nick
419	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-07 09:00:00	19800	Sprint dev - deployment calls, code review	nick
420	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-06 10:00:00	21600	Sprint dev - PR fixes info buttons\nhttps://github.com/NCVO-Digital/NCVO-content-components/pull/9	nick
421	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-31 13:00:00	14400	Sprint dev - PR fixes, markup discussions, advance wip branches	nick
422	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-01 08:45:00	25200	Sprint dev - spider diagram, glossary\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/6	nick
423	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-02-14 08:00:00	28800	Sprint dev - final work to glossary and other testing fixes\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/27\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/26\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/24	nick
424	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-28 10:00:00	14400	Sprint dev	nick
426	NCVO	Diagnostic Tool Platform BETA heartbeat	Sprint development	2019-01-30 09:00:00	25200	Sprint dev\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/5\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/3	nick
316	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-01-28 12:11:00	25200	Jenkins file	tobias
328	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-04 14:46:00	158400	Last bits of Sprint development & deployment	alex
359	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-12 12:47:00	7200	Functional testing	Jermalkl
363	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-14 17:18:00	18000	Functional testing.\nWriting UAT tests.	Jermalkl
364	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-15 17:18:00	10800	Writing UAT	Jermalkl
372	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-04 10:28:00	21600	Documenting and deploying DMM with Alex, spread over 2 days	RobRogers
374	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-11 10:30:00	21600	Deploy  + Documentation with Nick, deploying DMM, spread over 3 days	RobRogers
375	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-14 10:31:00	25200	Usability testing & monitoring usability test	RobRogers
379	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-19 16:02:00	9000	Browser Testing on Chrome/Edge/Firefox/Safari	Jermalkl
380	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-19 16:03:00	3600	Further exploritory tests following on from Useability testing	Jermalkl
474	NCVO	Diagnostic Tool Platform BETA heartbeat	Test & Deploy	2019-02-20 10:00:00	54000	Deployment via scripts/ansible	tobias
303	NCVO	Front Controller BETA heartbeat	Sprint development	2019-01-29 13:35:00	14400	Pair programming with Ed on the schema issue	tobias
304	NCVO	Front Controller BETA heartbeat	Sprint development	2019-01-30 13:38:00	18000	138 the front controller has gated access to backend systems	tobias
305	NCVO	Front Controller BETA heartbeat	Sprint development	2019-01-31 13:40:00	7200	138 the front controller has gated access to backend systems	tobias
307	NCVO	Front Controller BETA heartbeat	Sprint development	2019-02-01 13:42:00	25200	125 bug error handling displays incorrect error message	tobias
309	NCVO	Front Controller BETA heartbeat	Sprint development	2019-02-05 13:43:00	12600	120 configurable templated error messages -  tests	tobias
366	NCVO	Front Controller BETA heartbeat	Sprint development	2019-01-21 09:55:00	108000	Sprint week, work on front controlller, work spread over 5 days	RobRogers
368	NCVO	Front Controller BETA heartbeat	Sprint development	2019-01-28 10:22:00	93600	Dev work spread over 4 days	RobRogers
475	NCVO	Front Controller BETA heartbeat	Sprint development	2019-03-04 09:14:00	3600	Deployed the almanac route	tobias
477	NCVO	Front Controller BETA heartbeat	Sprint development	2019-03-04 14:44:00	18000	164-print-relevant-codes-to-user-on-error-e	tobias
519	NCVO	Front Controller BETA heartbeat	Sprint development	2019-03-05 15:26:00	18000	Delpoynenbt	tobias
520	NCVO	Front Controller BETA heartbeat	Sprint development	2019-03-05 15:26:00	3600	170-show-the-difference-between-404	tobias
347	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-08 09:58:00	10800	Fixing Zappa deploy	tobias
348	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-11 09:59:00	14400	CReating new deployment env	tobias
360	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-12 12:48:00	3600	Functional testing\nStart a smoke test script	Jermalkl
361	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-15 12:32:00	21600	Deploying via ansible	tobias
362	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-15 12:33:00	10800	Pentest deployment	tobias
373	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-11 10:29:00	54000	Documentation and Deploys + helping with test scripts. Spread over 3 days	RobRogers
376	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-18 16:30:00	10800	Finsal run through and write up of UAT script. Adding additional acceptance criteria/	Jermalkl
545	NCVO	Front Controller BETA heartbeat	Test & Deploy	2019-02-11 09:33:00	10800	NULL	RobRogers
318	NCVO	Diagnostic Tool Platform BETA heartbeat	Project Management & meetings	2019-02-05 10:00:00	7200	Handover and project calls	nick
320	NCVO	Diagnostic Tool Platform BETA heartbeat	Project Management & meetings	2019-02-04 10:00:00	1800	Calls, handover and travel organisation	nick
331	NCVO	Diagnostic Tool Platform BETA heartbeat	Project Management & meetings	2019-02-04 15:53:00	21600	catch ups etc.	harry
403	NCVO	Diagnostic Tool Platform BETA heartbeat	Project Management & meetings	2019-02-18 10:00:00	5400	Calls, testing writeup and notes	nick
370	NCVO	Front Controller BETA heartbeat	Project Management & meetings	2019-02-04 10:24:00	57600	Finishing deploys and writing documentation + meetings. Spread over 5 days	RobRogers
377	NCVO	Front Controller BETA heartbeat	Project Management & meetings	2019-02-18 16:30:00	3600	Trello wrangling	Jermalkl
282	NCVO	Diagnostic Tool Platform BETA heartbeat	User research	2019-01-15 16:11:00	900	Collate NCVO questionnaire types and create Google survey	rose.neontribe
323	NCVO	Diagnostic Tool Platform BETA heartbeat	User research	2019-02-07 13:22:00	332700	Contacting charities and setting up meetings for useability testing on 14th Feb	Jermalkl
324	NCVO	Diagnostic Tool Platform BETA heartbeat	User research	2019-02-08 13:23:00	3600	Contacting charities and setting up meetings for useability testing on 14th Feb	Jermalkl
311	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-02-05 17:01:00	10800	https://trello.com/c/I34PTiNn/799-check-user-w-permission-more-accurate-present-vs-future\nhttps://trello.com/c/JRJjphfr/798-check-that-this-card-doesnt-require-one-redeploy	Charlie
345	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-02-11 11:45:00	7200	retrieved weekly backups	Andy Barnes
346	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-02-12 09:37:00	3600	patched and rebooted all servers bar momolog	Andy Barnes
476	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-03-04 12:47:00	14400	monthly scans, and a small amount of server prep. Basically everything leading up to pentesting week starting 4th march	neil
500	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-03-04 09:00:00	7200	retreived weekly backups	Andy Barnes
543	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-03-05 16:53:00	32400	working on pentesting 4th and 5th march	neil
590	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-02-01 10:26:00	10800	did patching a week early so neil could harden before the deploy	Andy Barnes
591	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-03-11 10:27:00	7200	retreived weekly backups	Andy Barnes
597	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Monthly patching and maintenance	2019-03-06 10:36:00	28800	deploy, pentesting etc, 6th mostly as little on 7th as charlie was man down and Hunter was using staging. included couple of hours for friday.	neil
299	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	MOMO ISO27001 general process	2019-02-01 11:30:00	28800	new server work and weekly momo, MOMO DOWN event	neil
300	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	MOMO ISO27001 general process	2019-02-01 16:19:00	14400	new server works	neil
451	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	MOMO ISO27001 general process	2019-02-25 15:39:00	1800	momo info sec calls	neil
452	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	MOMO ISO27001 general process	2019-02-25 15:39:00	1800	specific advice re customer questions	neil
533	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	MOMO ISO27001 general process	2019-03-05 16:26:00	7200	pentesting with neil	Charlie
536	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	MOMO ISO27001 general process	2019-03-04 10:00:00	7200	bufixing and pentesting with neil	Charlie
596	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	MOMO ISO27001 general process	2019-03-08 10:31:00	14400	monthly uploads, meetings, iso sec process	neil
292	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-01-30 15:53:00	7200	Scoping debrief and actions.	katjam
293	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-01-30 15:54:00	18000	User number stats & scoping prep	katjam
